symbol,name,price,irr,npv,eps_roc,eps_diluted,MOP,QA,MCap,PE,error_message,ROE
GNL-PB,"Global Net Lease, Inc.",27.1,,,,0.12047245635592414,0.30311356421006713,6.513816828332957,2470112995.13,643.9538205312085,Array must not contain infs or NaNs,0.0023530029379725927
GNPK-UN,Genesis Park Acquisition Corp.,11.73,,,,16.377622,-inf,11.610909803921569,0.0,,single positional indexer is out-of-bounds,-0.19327561289027018
GRP-UN,Granite Real Estate Investment Trust,71.97,0.3771904363078682,256.5951634918183,0.310054336887735,0.2024866570135666,0.7633208798379771,2.303952038395433,4727313465.0,6.934758645924172,,
GSAH-UN,GS Acquisition Holdings Corp II,10.7,,,,-0.02,-inf,0.7329127210955911,944437499.9999999,,single positional indexer is out-of-bounds,-0.05930808190127508
HIGA-UN,H.I.G. Acquisition Corp.,9.96,,,,-0.04,-inf,7.1885193098829605,0.0,,single positional indexer is out-of-bounds,-0.030795886252054212
HIG-PG,"The Hartford Financial Services Group, Inc.",27.67,,,,0.0,-1.0875984251968504e-05,inf,9926197671.36,,Array must not contain infs or NaNs,-0.05963977040589533
HL-PB,Hecla Mining Company,55.5,,,,-0.03202865983235982,0.11426085423191829,1.2560470007010047,26651044944.0,-1817.813120899719,Array must not contain infs or NaNs,-0.009448940226523657
HZON-UN,Horizon Acquisition Corporation II,10.06,,,,-0.02,-inf,6.228871643687774,0.0,,single positional indexer is out-of-bounds,0.15611863827516187
IIAC-UN,Investindustrial Acquisition Corp.,10.45,,,,-0.04,-inf,1.483769854973802,0.0,,single positional indexer is out-of-bounds,-0.0592892103543707
IIPR-PA,"Innovative Industrial Properties, Inc.",34.9,,,,3.043811294443153,0.596573022173556,1.7695980675785747,341175420.0,7.927429880402655,Array must not contain infs or NaNs,0.0720205238303928
IVR-PA,Invesco Mortgage Capital Inc.,25.24,,,,-12.655189235875545,1.0158306431210145e-06,inf,2818121720.0,133.93459649062973,Array must not contain infs or NaNs,0.018904973992363974
IVR-PC,Invesco Mortgage Capital Inc.,25.73,,,,-12.655189235875545,1.0158306431210145e-06,inf,2872831690.0,-1.8196372494494306,Array must not contain infs or NaNs,-1.511380891642375
KIM-PL,Kimco Realty Corporation,26.23,,,,2.32344839250011,0.31454220795486876,8.031655282796414,0.0,,Array must not contain infs or NaNs,0.17820532279683357
KIM-PM,Kimco Realty Corporation,26.72,,,,2.3283253964745922,0.31454220795486876,8.031655282796414,0.0,6.537872402080168,Array must not contain infs or NaNs,0.3118509624131281
KSU-P,Kansas City Southern,36.72,,,,6.517238465438567,0.3926156651219327,1.0465994962216625,3734313840.0,14606.61048953975,Array must not contain infs or NaNs,0.05299657961405629
LNFA-UN,L&F Acquisition Corp.,10.2,,,,17.134615,-inf,3.7207428964406724,0.0,,single positional indexer is out-of-bounds,-0.07501307527063976
LSPD,Lightspeed Commerce Inc.,121.17,,-124225.05916699399,2.1664045550535604,-0.10170458997129891,-0.5143779766200028,7.549179026824924,17277752439.36,-103.31658853529991,,
LXP-PC,Lexington Realty Trust,64.96,,,,0.7079706256188979,0.2922426523991672,2.7197466567075606,0.0,65.13279196483687,Array must not contain infs or NaNs,0.13262422366229806
MAA-PI,"Mid-America Apartment Communities, Inc.",65.31,,,,0.0,0.2547777571180655,0.05085866389441847,0.0,,Array must not contain infs or NaNs,0.07972930173845297
MET-PF,"MetLife, Inc.",26.87,,,,0.0,0.10210489077562572,1.7362512060345583,0.0,,Array must not contain infs or NaNs,0.12044097068159323
MNR-PC,Monmouth Real Estate Investment Corporation,25.2,,,,0.0,0.4883533849371637,36.35167583791896,2308009939.2,,Array must not contain infs or NaNs,0.09165826430442897
NBA-WT,New Beginnings Acquisition Corp.,1.06,,,,-0.05,-inf,15.578858781481173,0.0,,single positional indexer is out-of-bounds,-915.8470957911069
NGL-PB,NGL Energy Partners LP,12.98,,,,0.0,0.016201000072125184,0.9325518251476993,1606158180.0,,Array must not contain infs or NaNs,-1.0545194365468287
NGL-PC,NGL Energy Partners LP,13.78,,,,0.0,0.016201000072125184,0.9325518251476993,1705150980.0,,Array must not contain infs or NaNs,-0.5605414302861589
NI-PB,NiSource Inc.,27.54,,,,-0.19,0.20535275647734796,0.5520312362902519,10004924200.32,,Array must not contain infs or NaNs,-0.0054580730443681644
NLY-PI,"Annaly Capital Management, Inc.",26.41,,,,-0.73,1.5702888512646862,0.22000830712002975,0.0,,Array must not contain infs or NaNs,0.17643368866970602
NM-PG,Navios Maritime Holdings Inc.,13.95,,,,0.0,0.09626653996227665,0.3048945480800699,166595085.0,,Array must not contain infs or NaNs,-1.3591927124951486
NNN-PF,"National Retail Properties, Inc.",25.08,,,,0.0,0.6015898746899033,17.071439616514613,3991256079.3599997,,Array must not contain infs or NaNs,0.05507134031309194
NREF-PA,"NexPoint Real Estate Finance, Inc.",25.98,,,,2.13,1.748631083363185,17.417650365373806,0.0,,Array must not contain infs or NaNs,0.265488927086583
NRZ-PC,New Residential Investment Corp.,23.36,,,,-3.52,3.9336474536887627,0.04558523962943573,0.0,,Array must not contain infs or NaNs,0.05724600486723478
NSA-PA,National Storage Affiliates Trust,26.39,,,,0.53,0.34036675597262517,0.18246675986120348,0.0,,Array must not contain infs or NaNs,0.06297578610026862
NSH-UN,"NavSight Holdings, Inc.",10.45,,,,-0.17,-inf,1.5624111926930957,306187500.0,,single positional indexer is out-of-bounds,-0.09687074159563819
NYC,"New York City REIT, Inc.",8.44,,-18.326377432547332,0.10619880037119411,-0.14228668472024603,-0.33881866603068606,10.843984962406015,83704797.19999999,-2.0201868783543713,,
OFG-PD,OFG Bancorp,25.43,,,,1.32,0.19909131754756515,inf,1304403877.0,,Array must not contain infs or NaNs,0.15392812679529672
PACE-UN,TPG Pace Tech Opportunities Corp.,11.69,,,,0.0,-inf,2.92220798882031,0.0,,single positional indexer is out-of-bounds,-0.09206468584855407
PEB-PD,Pebblebrook Hotel Trust,25.16,,,,-0.0030058414739482266,-0.733842416141327,0.7029656771430535,0.0,,Array must not contain infs or NaNs,-0.12960378217466645
PEB-PF,Pebblebrook Hotel Trust,25.0,,,,-3.006996684539391,-0.6609097559653908,0.029258000708723236,0.0,-6.779666686745362,single positional indexer is out-of-bounds,-0.14469330187245286
PMT-PB,PennyMac Mortgage Investment Trust,26.23,,,,0.0,0.0,,1623745296.0,,Array must not contain infs or NaNs,0.2888067767833821
PSA-PG,Public Storage,25.67,,,,-0.003545,0.673880334866974,0.10120267568621041,0.0,,Array must not contain infs or NaNs,0.2371102241409388
PSB-PZ,"PS Business Parks, Inc.",27.46,,,,4.52,0.43132839135466516,1.3085968439651496,0.0,,Array must not contain infs or NaNs,0.09776073376018926
QTS-PA,"QTS Realty Trust, Inc.",25.18,,,,-0.47,0.12977596001245903,0.09001372701173711,0.0,,Array must not contain infs or NaNs,0.007337459600296844
QTS-PB,"QTS Realty Trust, Inc.",172.77,,,,-0.47,0.12977596001245903,0.6203191803850108,0.0,,Array must not contain infs or NaNs,0.011565430151592001
REXR-PC,"Rexford Industrial Realty, Inc.",26.61,,,,0.0,0.2972040376352726,3.152633954649249,0.0,,Array must not contain infs or NaNs,0.02678834132838776
RICE-UN,Rice Acquisition Corp.,21.54,,,,-0.05,-inf,4.972145976682552,0.0,,single positional indexer is out-of-bounds,-5.324185691490278
RNR-PE,RenaissanceRe Holdings Ltd.,25.24,,,,-22483.853844112182,0.14789271718496672,1.5285281162404896,1024769740.266,,Array must not contain infs or NaNs,0.1914868307861875
RNR-PF,RenaissanceRe Holdings Ltd.,26.87,,,,-0.030923,16.334333154793786,1.5285281162404896,1081947420.0,,Array must not contain infs or NaNs,0.2527095359994243
RY-PT,Royal Bank of Canada,28.21,0.3943973297836534,81.60798462138202,0.10804815075341345,0.16830944540846302,0.0,0.570944729262151,17292900.6,3.3890645009832445,,
SB-PD,"Safe Bulkers, Inc.",25.56,,,,0.0,0.053346319603548686,1.171732798548441,2595848040.0,,Array must not contain infs or NaNs,0.0570399598324952
SCHW-PD,The Charles Schwab Corporation,25.49,,,,2.12e-06,3.678042939012916e-07,inf,34422971723.52,,Array must not contain infs or NaNs,0.08582684337568884
SCVX-UN,SCVX Corp.,10.23,,,,0.02,inf,0.8679927875767517,0.0,,single positional indexer is out-of-bounds,0.05766431705630136
SF-PC,Stifel Financial Corp.,27.56,,,,4.16,0.17617483937803646,1.948530442662472,0.0,,Array must not contain infs or NaNs,0.14762905223845707
SNV-PD,Synovus Financial Corp.,26.31,,,,2.31,0.2400209779716441,inf,3061852560.0,,Array must not contain infs or NaNs,0.10164960418799293
SOAC-UN,Sustainable Opportunities Acquisition Corp.,11.23,,,,-0.36,-inf,0.8022771905612008,0.0,,single positional indexer is out-of-bounds,-0.32577522317608115
SPFR-UN,Jaws Spitfire Acquisition Corporation,10.35,,,,34.5,-inf,3.3986390213442323,0.0,,single positional indexer is out-of-bounds,-0.03729577277528971
SPG-PJ,"Simon Property Group, Inc.",73.57,,,,0.0,0.4279560968272837,0.6786595520171231,0.0,,Array must not contain infs or NaNs,0.5616446704927192
SPLP-PA,Steel Partners Holdings L.P.,23.47,,,,0.0001543382775391581,0.0024670710366628654,1.288618397256485,603420741.0,,single positional indexer is out-of-bounds,0.18376652011543532
SPNV-UN,"Supernova Partners Acquisition Company, Inc.",9.2,,,,-0.02,-inf,4.640746816654949,457432500.0,,single positional indexer is out-of-bounds,0.06193195313542899
SR-PA,Spire Inc.,27.43,,,,0.0,0.19133340519564515,0.2753933204526635,1390048166.0,,Array must not contain infs or NaNs,-0.006869536692202304
STL-PA,Sterling Bancorp,25.96,,,,0.06,inf,inf,5826150880.0,,Array must not contain infs or NaNs,0.04290696408707612
STT-PD,State Street Corporation,28.29,,,,6779.262180961478,0.24771426130052124,0.0006056935190793458,10737073440.0,0.002663873074459567,Array must not contain infs or NaNs,0.04718025066185978
STT-PG,State Street Corporation,29.27,,,,0.006856456402003672,0.2728984279393768,0.0006056935190793458,11109018720.0,3264.1090173775674,Array must not contain infs or NaNs,0.03671054920837441
SYF-PA,Synchrony Financial,26.69,,,,2.0671641791044775,0.11184415261094169,1.5377635441686683,18136900000.0,-9.647777331178869,Array must not contain infs or NaNs,-0.1787855988810919
TFC-PR,Truist Financial Corporation,26.61,,,,0.0,inf,0.00014688601645123384,0.0,,Array must not contain infs or NaNs,0.19866403924120182
TIMB,TIM S.A.,11.42,1.6754183540901475,1504.115213496184,0.8534122403587425,0.10046177725553332,0.16131690569714333,1.2244047065534918,5527451391.36,13.169047854150683,,
TINV,Tiga Acquisition Corp.,10.1,,,,27.6,-inf,22.041364512036587,278760000.0,32.003910456282355,single positional indexer is out-of-bounds,0.09255790889160846
TMX,"Terminix Global Holdings, Inc.",44.51,,-31.9098671971227,0.6227028653427766,0.22296896619885354,0.10759816420193778,1.6428571428571428,5549818370.0,10.054209219858155,,
T-PC,AT&T Inc.,26.53,,,,-0.7500000000981418,0.03729040521658128,0.5002522147608689,190185640000.0,-133.22633496846532,Array must not contain infs or NaNs,-0.005189491915284363
TRTN-PD,Triton International Limited,26.82,,,,4.755627658807412,0.49037202186393986,0.02857964416005012,1872650910.0,4.732114401158493,Array must not contain infs or NaNs,0.15308640826969525
TWND-UN,Tailwind Acquisition Corp.,10.0,,,,-0.04,-inf,7.546336893834416,0.0,,single positional indexer is out-of-bounds,-0.14722194329487656
TWO-PB,Two Harbors Investment Corp.,25.93,,,,0.17,-0.13750789918718323,3.5003349266573816,6432740122.559999,,Array must not contain infs or NaNs,0.12435989096608235
UMH-PD,"UMH Properties, Inc.",26.29,,,,0.0,0.17305282716720963,8.425501498731842,0.0,,Array must not contain infs or NaNs,-0.011580606959695669
USB-PP,U.S. Bancorp,27.42,,,,3.277594183740912,0.0,,42000880000.0,5.775645273562579,Array must not contain infs or NaNs,0.14054619896199697
VER-PF,"VEREIT, Inc.",24.99,,,,0.16390235439493517,0.17714656705982437,0.36209772798008094,0.0,111.2504256439035,Array must not contain infs or NaNs,0.04330215751116401
VNO-PL,Vornado Realty Trust,25.6,,,,-0.051739,-0.3022642741815673,40.50067314884069,0.0,,single positional indexer is out-of-bounds,-0.06096861558371988
VNO-PM,Vornado Realty Trust,26.04,,,,-1.5544221781432033,0.09444805494417033,2.604581711072219,0.0,-12.410643020166871,Array must not contain infs or NaNs,-0.06369734905394171
VOYA-PB,"Voya Financial, Inc.",29.76,,,,0.2190033222591362,-0.05477840240554321,0.1504599211563732,4628156160.0,-131.42253521126761,Array must not contain infs or NaNs,0.020369130725829587
WCC-PA,"WESCO International, Inc.",30.69,,,,1.51,0.02815496842242756,1.119234213649504,0.0,,single positional indexer is out-of-bounds,0.14286006648420382
WFC-PZ,Wells Fargo & Company,26.26,,,,0.41,0.008031517832457837,0.4785843827861489,0.0,,Array must not contain infs or NaNs,0.03510049479796429
HIMS,"Hims & Hers Health, Inc.",8.1,,,,-0.07,-inf,-0.4972041072186743,1578325564.8,-23.283544081657105,single positional indexer is out-of-bounds,-0.6088463134281402
LDI,"loanDepot, Inc.",6.88,,0.0,-0.9700260858692692,0.041121348610319124,0.9363934890379544,0.22611223539237416,113003312.0,16.316358014821468,,
ATC,Atotech Limited,24.12,,,,-1.590211,-0.07988333468362635,1.3946068340881022,4696067520.0,87.27322384237918,Array must not contain infs or NaNs,0.09991642678057387
SGFY,"Signify Health, Inc.",19.85,,,,-0.08442127177015807,0.027868852459016394,2.058201058201058,3335395500.0000005,-99.8046920736817,Array must not contain infs or NaNs,-0.028803310130810507
DM,"Desktop Metal, Inc.",7.77,,,,-0.57,-5.589253187613843,19.767336633988,2025491307.84,-13.405502048248996,single positional indexer is out-of-bounds,-0.3793952200328312
BFLY,"Butterfly Network, Inc.",11.44,,,,-0.850779,-3.494313759404999,-9.09051269686598,1916497440.0,-2.685203021808043,single positional indexer is out-of-bounds,-0.23204061947126367
OSCR,"Oscar Health, Inc.",16.98,,,,-2.003,0.0,,2930000880.0,-11.811699078796495,single positional indexer is out-of-bounds,-0.33892754344518344
RBLX,Roblox Corporation,83.22,,,,-0.48,-0.28806290826239195,1.159200388101056,43404638634.24,-117.50385182878455,Array must not contain infs or NaNs,-2.601816261472204
CPNG,"Coupang, Inc.",28.31,,,,-0.37,-0.044097689553208114,0.4499436066557541,44185682705.92,-48.33068320736662,Array must not contain infs or NaNs,-0.6719831042849053
HAYW,"Hayward Holdings, Inc.",22.64,,,,0.187,0.16438199680146218,1.27676120768527,5232126458.88,53.38960734040816,single positional indexer is out-of-bounds,0.15866591111470899
CSR,Centerspace,99.8,0.8492934276946429,3515.8988500922674,0.9383830455259026,0.045953004084852596,0.056192905378832994,0.806775881601899,1401681020.0,40.92590749953934,,
TNL,Travel + Leisure Co.,58.98,0.1713494534336477,85.69196241305704,0.16268261986155746,-0.14941634241245136,0.03425925925925926,5.495641344956414,5089826785.92,35.42895833333333,,
CCIV,"Lucid Group, Inc.",24.25,,,,-0.05,-inf,inf,5019750000.0,,single positional indexer is out-of-bounds,1.4188034011983344
OUST,"Ouster, Inc.",7.29,,,,0.056982,-inf,0.43098206141684403,1176190528.32,-17.682574743072603,single positional indexer is out-of-bounds,-0.5326298851603002
VEI,Vine Energy Inc.,15.7,,,,-2.64,-0.04260396677545417,0.7375538116130096,644338990.0,-2.475409993622645,Array must not contain infs or NaNs,-0.6853682298112115
TUYA,Tuya Inc.,9.63,,,,-0.13,-0.38830514693618867,2.2383386998520582,5390488800.0,-47.366065443863775,single positional indexer is out-of-bounds,-0.18642316770957976
NAPA,"The Duckhorn Portfolio, Inc.",22.02,,,,0.262,0.26223729715349825,0.6833439496593124,2518669620.0,115.1900263204302,single positional indexer is out-of-bounds,0.1040490983100402
ESGC,Eros STX Global Corporation,0.98,1.0155757179995768,252.82339308685806,-3.3528652712353724,-1.598711399186142,-0.4492190515400252,0.5255903764204546,131760000.0,-0.12381294443887296,,
DOCN,"DigitalOcean Holdings, Inc.",82.54,,,,-0.88137239035,-0.04959796469627489,1.7450374476617325,8859843600.0,-352.086903192297,Array must not contain infs or NaNs,-0.05878132496943977
VZIO,VIZIO Holding Corp.,19.56,,,,0.558,0.064578087445954,1.0867132708597487,1691900880.0,225.97992978056425,Array must not contain infs or NaNs,0.10354772690017382
SEMR,"SEMrush Holdings, Inc.",27.55,,,,-0.06,-0.04920920920920921,1.0167326963411791,297551020.0,-1309.3943097997892,single positional indexer is out-of-bounds,-0.03935364370231118
ZH,Zhihu Inc.,8.29,,,,-1.055,-0.445853263875947,3.6667488034316085,4654876648.959999,-37.44277836103452,single positional indexer is out-of-bounds,-0.19727183579146748
AEVA,"Aeva Technologies, Inc.",8.65,,,,-0.013879,,-0.9094032504746965,1835261780.8000002,-43.0457548059258,single positional indexer is out-of-bounds,-0.11252781551203052
COUR,"Coursera, Inc.",34.4,,,,-0.62,-0.22685010101836048,2.3109981515711646,4738359475.2,-48.61951791198421,single positional indexer is out-of-bounds,-0.7047230408826419
COMP,"Compass, Inc.",13.5,,,,-0.76,-0.07345194581810363,2.1259311812699537,5057275392.0,-11.681501060953254,Array must not contain infs or NaNs,-7.03303787268332
PSFE,Paysafe Limited,8.08,,,,-0.17509,0.1104831512896349,1.2058312948788763,5847592960.0,-53.41392298437115,Array must not contain infs or NaNs,-0.07971742790656101
RMO,"Romeo Power, Inc.",5.18,,,,-1.8218891357461102,-3.824827278805438,18.720149486141388,694415260.0,16.063561271848283,single positional indexer is out-of-bounds,0.1722451803214926
STLA,Stellantis N.V.,19.72,0.4836726618709528,121.39538523753274,0.4653970670845283,0.0009484718156694085,0.02577414739951082,1.005569190107608,61774282608.64,909.8159279999999,,
UWMC,UWM Holdings Corporation,6.83,,,,-0.10626450823529411,-inf,0.04510776539159982,704200320.0,14.044592842003668,single positional indexer is out-of-bounds,0.031845753614469154
AGL,"agilon health, inc.",28.1,,,,-0.156,-0.04651683899229521,1.1025427698765156,10983812524.800001,-31.38552464541788,single positional indexer is out-of-bounds,-1.5864765960043847
CS,Credit Suisse Group AG,9.88,,-0.264522021735574,-1.6639340815347488,0.0043741474358251695,0.0,,23823346493.440002,117.4735055670103,,
